team,time,stress,strain
01,21.5208,0.013393709872296256,0.1
01,21.6672,0.01255660300527774,0.1
01,21.8136,0.011719496138259226,0.1
01,21.96,0.013393709872296256,0.1
01,22.1064,0.013393709872296256,0.1
01,22.2528,0.013393709872296256,0.1
01,22.3992,0.013393709872296256,0.1
01,22.5456,0.01255660300527774,0.1
01,22.692,0.01255660300527774,0.1
01,22.8384,0.01255660300527774,0.1
01,22.9848,0.011719496138259226,0.1
01,23.1312,0.013393709872296256,0.1
01,23.2776,0.01255660300527774,0.1
01,23.424,0.01255660300527774,0.1
01,23.5704,0.011719496138259226,0.1
01,23.7168,0.011719496138259226,0.1
01,23.863200000000003,0.013393709872296256,0.1
01,24.009600000000002,0.01255660300527774,0.1
01,24.156000000000002,0.01255660300527774,0.1
01,24.302400000000002,0.01255660300527774,0.1
01,24.448800000000002,0.01255660300527774,0.1
01,24.595200000000002,0.01255660300527774,0.1
01,24.741600000000002,0.011719496138259226,0.1
01,24.888,0.01255660300527774,0.1
01,25.0344,0.01255660300527774,0.1
01,25.1808,0.011719496138259226,0.1
01,25.3272,0.01255660300527774,0.1
01,25.4736,0.011719496138259226,0.1
01,25.62,0.01255660300527774,0.1
01,25.7664,0.01255660300527774,0.1
01,25.9128,0.01255660300527774,0.1
01,26.0592,0.011719496138259226,0.1
01,26.2056,0.011719496138259226,0.1
01,26.352,0.01255660300527774,0.1
01,26.4984,0.011719496138259226,0.1
01,26.6448,0.01255660300527774,0.1
01,26.7912,0.01255660300527774,0.1
01,26.9376,0.011719496138259226,0.1
01,27.084,0.011719496138259226,0.1
01,27.2304,0.01255660300527774,0.1
01,27.3768,0.01255660300527774,0.1
01,27.5232,0.01255660300527774,0.1
01,27.669600000000003,0.011719496138259226,0.1
01,27.816000000000003,0.011719496138259226,0.1
01,27.962400000000002,0.011719496138259226,0.1
01,28.108800000000002,0.011719496138259226,0.1
01,28.255200000000002,0.011719496138259226,0.1
01,28.401600000000002,0.011719496138259226,0.1
01,28.548000000000002,0.011719496138259226,0.1
01,28.6944,0.01255660300527774,0.1
01,28.8408,0.01255660300527774,0.1
01,28.9872,0.011719496138259226,0.1
01,29.1336,0.011719496138259226,0.1
01,29.28,0.011719496138259226,0.1
01,29.4264,0.010882389271240708,0.1
01,29.5728,0.011719496138259226,0.1
01,29.7192,0.010882389271240708,0.1
01,29.8656,0.011719496138259226,0.1
01,30.012,0.010882389271240708,0.1
01,30.1584,0.011719496138259226,0.1
01,30.3048,0.011719496138259226,0.1
01,30.4512,0.011719496138259226,0.1
01,30.5976,0.011719496138259226,0.1
01,30.744,0.011719496138259226,0.1
01,30.8904,0.011719496138259226,0.1
01,31.0368,0.011719496138259226,0.1
01,31.1832,0.011719496138259226,0.1
01,31.3296,0.010882389271240708,0.1
01,31.476,0.011719496138259226,0.1
01,31.6224,0.010882389271240708,0.1
01,31.7688,0.011719496138259226,0.1
01,31.9152,0.010882389271240708,0.1
01,32.0616,0.011719496138259226,0.1
01,32.208,0.010045282404222191,0.1
01,32.3544,0.011719496138259226,0.1
01,32.5008,0.010882389271240708,0.1
01,32.6472,0.010882389271240708,0.1
01,32.7936,0.011719496138259226,0.1
01,32.94,0.010882389271240708,0.1
01,33.0864,0.010045282404222191,0.1
01,33.2328,0.011719496138259226,0.1
01,33.379200000000004,0.010882389271240708,0.1
01,33.525600000000004,0.011719496138259226,0.1
01,33.672000000000004,0.010045282404222191,0.1
01,33.818400000000004,0.010882389271240708,0.1
01,33.964800000000004,0.010882389271240708,0.1
01,34.111200000000004,0.010882389271240708,0.1
01,34.257600000000004,0.010045282404222191,0.1
01,34.404,0.011719496138259226,0.1
01,34.5504,0.011719496138259226,0.1
01,34.6968,0.011719496138259226,0.1
01,34.8432,0.010882389271240708,0.1
01,34.9896,0.011719496138259226,0.1
01,35.136,0.011719496138259226,0.1
01,35.2824,0.010045282404222191,0.1
01,35.4288,0.010045282404222191,0.1
01,35.5752,0.010045282404222191,0.1
01,35.7216,0.010882389271240708,0.1
01,35.868,0.010882389271240708,0.1
01,36.0144,0.010882389271240708,0.1
01,36.1608,0.010882389271240708,0.1
01,36.3072,0.010882389271240708,0.1
01,36.4536,0.011719496138259226,0.1
01,36.6,0.010045282404222191,0.1
01,36.7464,0.010045282404222191,0.1
01,36.8928,0.010045282404222191,0.1
01,37.0392,0.010882389271240708,0.1
01,37.1856,0.010882389271240708,0.1
01,37.332,0.011719496138259226,0.1
01,37.4784,0.010045282404222191,0.1
01,37.6248,0.010882389271240708,0.1
01,37.7712,0.010882389271240708,0.1
01,37.9176,0.010882389271240708,0.1
01,38.064,0.010045282404222191,0.1
01,38.2104,0.010045282404222191,0.1
01,38.3568,0.010045282404222191,0.1
01,38.5032,0.010882389271240708,0.1
01,38.6496,0.010045282404222191,0.1
01,38.796,0.010882389271240708,0.1
01,38.9424,0.010882389271240708,0.1
01,39.0888,0.010045282404222191,0.1
01,39.2352,0.010045282404222191,0.1
01,39.3816,0.010882389271240708,0.1
01,39.528,0.010045282404222191,0.1
01,39.6744,0.010045282404222191,0.1
01,39.8208,0.010045282404222191,0.1
01,39.9672,0.010045282404222191,0.1
01,40.1136,0.010045282404222191,0.1
01,40.26,0.009208175537203676,0.1
01,40.4064,0.010882389271240708,0.1
01,40.5528,0.010045282404222191,0.1
01,40.6992,0.010045282404222191,0.1
01,40.8456,0.010045282404222191,0.1
01,40.992000000000004,0.010045282404222191,0.1
01,41.138400000000004,0.010045282404222191,0.1
01,41.284800000000004,0.010045282404222191,0.1
01,41.431200000000004,0.010882389271240708,0.1
01,41.577600000000004,0.010045282404222191,0.1
01,41.724000000000004,0.010045282404222191,0.1
01,41.870400000000004,0.010882389271240708,0.1
01,42.0168,0.010045282404222191,0.1
01,42.1632,0.010045282404222191,0.1
01,42.3096,0.010045282404222191,0.1
01,42.456,0.010045282404222191,0.1
01,42.6024,0.009208175537203676,0.1
01,42.7488,0.010045282404222191,0.1
01,42.8952,0.009208175537203676,0.1
01,43.0416,0.010045282404222191,0.1
01,43.188,0.010045282404222191,0.1
01,43.3344,0.010045282404222191,0.1
01,43.4808,0.010882389271240708,0.1
01,43.6272,0.010045282404222191,0.1
01,43.7736,0.010045282404222191,0.1
01,43.92,0.010045282404222191,0.1
01,44.0664,0.010045282404222191,0.1
01,44.2128,0.010045282404222191,0.1
01,44.3592,0.010045282404222191,0.1
01,44.5056,0.010045282404222191,0.1
01,44.652,0.009208175537203676,0.1
01,44.7984,0.010045282404222191,0.1
01,44.9448,0.010045282404222191,0.1
01,45.0912,0.010045282404222191,0.1
01,45.2376,0.010045282404222191,0.1
01,45.384,0.010045282404222191,0.1
01,45.5304,0.010045282404222191,0.1
01,45.6768,0.009208175537203676,0.1
01,45.8232,0.010045282404222191,0.1
01,45.9696,0.010882389271240708,0.1
01,46.116,0.010045282404222191,0.1
01,46.2624,0.010045282404222191,0.1
01,46.4088,0.010045282404222191,0.1
01,46.5552,0.010882389271240708,0.1
01,46.7016,0.010045282404222191,0.1
01,46.848,0.010045282404222191,0.1
01,46.9944,0.010045282404222191,0.1
01,47.1408,0.010045282404222191,0.1
01,47.2872,0.009208175537203676,0.1
01,47.4336,0.009208175537203676,0.1
01,47.58,0.010045282404222191,0.1
01,47.7264,0.010045282404222191,0.1
01,47.8728,0.010045282404222191,0.1
01,48.0192,0.009208175537203676,0.1
01,48.1656,0.010045282404222191,0.1
01,48.312,0.010045282404222191,0.1
01,48.4584,0.010882389271240708,0.1
01,48.604800000000004,0.009208175537203676,0.1
01,48.751200000000004,0.009208175537203676,0.1
01,48.897600000000004,0.010045282404222191,0.1
01,49.044000000000004,0.008371068670185161,0.1
01,49.190400000000004,0.010045282404222191,0.1
01,49.336800000000004,0.010882389271240708,0.1
01,49.483200000000004,0.010045282404222191,0.1
01,49.6296,0.009208175537203676,0.1
01,49.776,0.010045282404222191,0.1
01,49.9224,0.009208175537203676,0.1
01,50.0688,0.010045282404222191,0.1
01,50.2152,0.008371068670185161,0.1
01,50.3616,0.009208175537203676,0.1
01,50.508,0.010045282404222191,0.1
01,50.6544,0.010045282404222191,0.1
01,50.8008,0.010045282404222191,0.1
01,50.9472,0.010045282404222191,0.1
01,51.0936,0.010045282404222191,0.1
01,51.24,0.010045282404222191,0.1
01,51.3864,0.009208175537203676,0.1
01,51.5328,0.010045282404222191,0.1
01,51.6792,0.009208175537203676,0.1
01,51.8256,0.010045282404222191,0.1
01,51.972,0.010045282404222191,0.1
01,52.1184,0.010045282404222191,0.1
01,52.2648,0.010045282404222191,0.1
01,52.4112,0.010045282404222191,0.1
01,52.5576,0.009208175537203676,0.1
01,52.704,0.010045282404222191,0.1
01,52.8504,0.010045282404222191,0.1
01,52.9968,0.009208175537203676,0.1
01,53.1432,0.009208175537203676,0.1
01,53.2896,0.010045282404222191,0.1
01,53.436,0.010045282404222191,0.1
01,53.5824,0.010045282404222191,0.1
01,53.7288,0.009208175537203676,0.1
01,53.8752,0.010045282404222191,0.1
01,54.0216,0.010045282404222191,0.1
01,54.168,0.009208175537203676,0.1
01,54.3144,0.009208175537203676,0.1
01,54.4608,0.010045282404222191,0.1
01,54.6072,0.010045282404222191,0.1
01,54.7536,0.009208175537203676,0.1
01,54.9,0.008371068670185161,0.1
01,55.0464,0.009208175537203676,0.1
01,55.1928,0.010045282404222191,0.1
01,55.3392,0.010045282404222191,0.1
01,55.4856,0.009208175537203676,0.1
01,55.632,0.008371068670185161,0.1
01,55.7784,0.010045282404222191,0.1
01,55.9248,0.007533961803166644,0.1
01,56.0712,0.009208175537203676,0.1
01,56.217600000000004,0.008371068670185161,0.1
01,56.364000000000004,0.009208175537203676,0.1
01,56.510400000000004,0.010045282404222191,0.1
01,56.656800000000004,0.008371068670185161,0.1
01,56.803200000000004,0.010045282404222191,0.1
01,56.949600000000004,0.007533961803166644,0.1
01,57.096000000000004,0.008371068670185161,0.1
01,57.2424,0.010045282404222191,0.1
01,57.3888,0.010045282404222191,0.1
01,57.5352,0.009208175537203676,0.1
01,57.6816,0.009208175537203676,0.1
01,57.828,0.009208175537203676,0.1
01,57.9744,0.008371068670185161,0.1
01,58.1208,0.010045282404222191,0.1
01,58.2672,0.010045282404222191,0.1
01,58.4136,0.010045282404222191,0.1
01,58.56,0.009208175537203676,0.1
01,58.7064,0.008371068670185161,0.1
01,58.8528,0.009208175537203676,0.1
01,58.9992,0.010045282404222191,0.1
01,59.1456,0.010045282404222191,0.1
01,59.292,0.009208175537203676,0.1
01,59.4384,0.009208175537203676,0.1
01,59.5848,0.009208175537203676,0.1
01,59.7312,0.010045282404222191,0.1
01,59.8776,0.009208175537203676,0.1
01,60.024,0.007533961803166644,0.1
01,60.1704,0.009208175537203676,0.1
01,60.3168,0.009208175537203676,0.1
01,0.0,0.852865988918378,0.3
01,0.1464000000000003,0.8149944974033523,0.3
01,0.29280000000000017,0.7490981021672077,0.3
01,0.43920000000000003,0.6915334350643687,0.3
01,0.5856000000000003,0.6362410574524312,0.3
01,0.7320000000000002,0.594582416785903,0.3
01,0.8784000000000001,0.5574683551011779,0.3
01,1.0248,0.5248988723982557,0.3
01,1.1711999999999998,0.49990368799833873,0.3
01,1.3176000000000005,0.4741510737681213,0.3
01,1.4640000000000004,0.4537004683500075,0.3
01,1.6104000000000003,0.43552215242279513,0.3
01,1.7568000000000001,0.4196161259864844,0.3
01,1.9032,0.4029526697198731,0.3
01,2.0496,0.3870466432835623,0.3
01,2.1960000000000006,0.3741703361684536,0.3
01,2.3424000000000005,0.3605365992230443,0.3
01,2.4888000000000003,0.34917515176853664,0.3
01,2.6352,0.340843423635231,0.3
01,2.7816,0.3294819761807233,0.3
01,2.928,0.3196353883868166,0.3
01,3.0744,0.3135759497444125,0.3
01,3.2208000000000006,0.3037293619505058,0.3
01,3.3672000000000004,0.2961550636475007,0.3
01,3.5136000000000003,0.2893381951747961,0.3
01,3.66,0.2794916073808894,0.3
01,3.8064,0.2749470283990863,0.3
01,3.9528,0.26813015992638173,0.3
01,4.099200000000001,0.2613132914536771,0.3
01,4.2456000000000005,0.256768712471874,0.3
01,4.392,0.2529815633203714,0.3
01,4.5384,0.24616469484766682,0.3
01,4.6848,0.24313497552646476,0.3
01,4.8312,0.23707553688406066,0.3
01,4.9776,0.23253095790225758,0.3
01,5.124,0.22647151925985348,0.3
01,5.2703999999999995,0.2219269402780504,0.3
01,5.416799999999999,0.21813979112654783,0.3
01,5.563200000000001,0.21511007180534578,0.3
01,5.709600000000001,0.21132292265384323,0.3
01,5.856000000000001,0.20829320333264115,0.3
01,6.002400000000001,0.2052634840114391,0.3
01,6.1488000000000005,0.20147633485993655,0.3
01,6.2952,0.1984466155387345,0.3
01,6.4416,0.19541689621753244,0.3
01,6.588,0.19162974706602987,0.3
01,6.7344,0.1870851680842268,0.3
01,6.8808,0.18632773825392626,0.3
01,7.0272,0.18481287859332524,0.3
01,7.1735999999999995,0.18102572944182269,0.3
01,7.319999999999999,0.17799601012062063,0.3
01,7.466400000000001,0.1764811504600196,0.3
01,7.612800000000001,0.17345143113881756,0.3
01,7.759200000000001,0.1704217118176155,0.3
01,7.905600000000001,0.16739199249641343,0.3
01,8.052,0.16663456266611293,0.3
01,8.1984,0.16436227317521138,0.3
01,8.3448,0.16208998368430985,0.3
01,8.4912,0.15830283453280727,0.3
01,8.637599999999999,0.15830283453280727,0.3
01,8.783999999999999,0.15527311521160522,0.3
01,8.930399999999999,0.1537582555510042,0.3
01,9.076799999999999,0.15224339589040317,0.3
01,9.223199999999999,0.14997110639950165,0.3
01,9.369600000000002,0.1476988169086001,0.3
01,9.516000000000002,0.14542652741769854,0.3
01,9.662400000000002,0.14391166775709752,0.3
01,9.808800000000002,0.1423968080964965,0.3
01,9.955200000000001,0.141639378266196,0.3
01,10.101600000000001,0.141639378266196,0.3
01,10.248000000000001,0.14012451860559497,0.3
01,10.394400000000001,0.13860965894499394,0.3
01,10.5408,0.13482250979349136,0.3
01,10.6872,0.13330765013289034,0.3
01,10.8336,0.13255022030258984,0.3
01,10.98,0.13330765013289034,0.3
01,11.1264,0.1302779308116883,0.3
01,11.2728,0.12952050098138776,0.3
01,11.4192,0.12876307115108726,0.3
01,11.5656,0.12724821149048623,0.3
01,11.712,0.12497592199958468,0.3
01,11.8584,0.12346106233898366,0.3
01,12.0048,0.12270363250868316,0.3
01,12.1512,0.12270363250868316,0.3
01,12.2976,0.12194620267838265,0.3
01,12.443999999999999,0.12043134301778162,0.3
01,12.590399999999999,0.12043134301778162,0.3
01,12.736799999999999,0.1189164833571806,0.3
01,12.883199999999999,0.11815905352688008,0.3
01,13.029599999999999,0.11664419386627906,0.3
01,13.175999999999998,0.11512933420567803,0.3
01,13.322399999999998,0.11361447454507699,0.3
01,13.468799999999998,0.11285704471477648,0.3
01,13.615199999999998,0.11285704471477648,0.3
01,13.761599999999998,0.11134218505417545,0.3
01,13.907999999999998,0.11209961488447596,0.3
01,14.054399999999998,0.11058475522387494,0.3
01,14.200800000000001,0.11058475522387494,0.3
01,14.3472,0.1083124657329734,0.3
01,14.4936,0.10679760607237238,0.3
01,14.64,0.10528274641177134,0.3
01,14.7864,0.10452531658147082,0.3
01,14.9328,0.10452531658147082,0.3
01,15.0792,0.10452531658147082,0.3
01,15.2256,0.10301045692086981,0.3
01,15.372,0.1022530270905693,0.3
01,15.5184,0.1022530270905693,0.3
01,15.6648,0.10149559726026879,0.3
01,15.8112,0.10073816742996827,0.3
01,15.9576,0.09922330776936725,0.3
01,16.104,0.09770844810876622,0.3
01,16.2504,0.09846587793906673,0.3
01,16.3968,0.09695101827846571,0.3
01,16.5432,0.09695101827846571,0.3
01,16.6896,0.09467872878756416,0.3
01,16.836,0.09543615861786468,0.3
01,16.9824,0.09543615861786468,0.3
01,17.1288,0.09392129895726364,0.3
01,17.275199999999998,0.09392129895726364,0.3
01,17.421599999999998,0.09316386912696313,0.3
01,17.567999999999998,0.09240643929666262,0.3
01,17.714399999999998,0.09240643929666262,0.3
01,17.860799999999998,0.0916490094663621,0.3
01,18.0072,0.08937671997546057,0.3
01,18.1536,0.08861929014516005,0.3
01,18.3,0.08861929014516005,0.3
01,18.4464,0.08786186031485954,0.3
01,18.5928,0.08786186031485954,0.3
01,18.7392,0.08710443048455903,0.3
01,18.8856,0.08710443048455903,0.3
01,19.032,0.08558957082395799,0.3
01,19.1784,0.08558957082395799,0.3
01,19.3248,0.0848321409936575,0.3
01,19.4712,0.08558957082395799,0.3
01,19.6176,0.08558957082395799,0.3
01,19.764,0.08407471116335699,0.3
01,19.9104,0.08180242167245544,0.3
01,20.0568,0.08180242167245544,0.3
01,20.2032,0.08180242167245544,0.3
01,20.3496,0.08028756201185441,0.3
01,20.496,0.08028756201185441,0.3
01,20.6424,0.08028756201185441,0.3
01,20.7888,0.08028756201185441,0.3
01,20.9352,0.08028756201185441,0.3
01,21.081599999999998,0.07877270235125339,0.3
01,21.227999999999998,0.07801527252095287,0.3
01,21.374399999999998,0.07877270235125339,0.3
01,21.520799999999998,0.07801527252095287,0.3
01,21.667199999999998,0.07725784269065236,0.3
01,21.8136,0.07725784269065236,0.3
01,21.96,0.07574298303005134,0.3
01,22.1064,0.07725784269065236,0.3
01,22.2528,0.07574298303005134,0.3
01,22.3992,0.07574298303005134,0.3
01,22.5456,0.07574298303005134,0.3
01,22.692,0.07574298303005134,0.3
01,22.8384,0.07498555319975082,0.3
01,22.9848,0.07347069353914978,0.3
01,23.1312,0.07498555319975082,0.3
01,23.2776,0.07271326370884927,0.3
01,23.424,0.07271326370884927,0.3
01,23.5704,0.07271326370884927,0.3
01,23.7168,0.07195583387854876,0.3
01,23.8632,0.07119840404824825,0.3
01,24.0096,0.07119840404824825,0.3
01,24.156,0.07044097421794775,0.3
01,24.3024,0.07044097421794775,0.3
01,24.4488,0.07044097421794775,0.3
01,24.5952,0.06892611455734671,0.3
01,24.7416,0.06892611455734671,0.3
01,24.887999999999998,0.06892611455734671,0.3
01,25.034399999999998,0.0681686847270462,0.3
01,25.180799999999998,0.0681686847270462,0.3
01,25.327199999999998,0.0681686847270462,0.3
01,25.473599999999998,0.0681686847270462,0.3
01,25.62,0.06741125489674568,0.3
01,25.7664,0.06741125489674568,0.3
01,25.9128,0.06665382506644517,0.3
01,26.0592,0.06741125489674568,0.3
01,26.2056,0.06741125489674568,0.3
01,26.352,0.06589639523614466,0.3
01,26.4984,0.06665382506644517,0.3
01,26.6448,0.06589639523614466,0.3
01,26.7912,0.06589639523614466,0.3
01,26.9376,0.06513896540584414,0.3
01,27.084,0.06513896540584414,0.3
01,27.2304,0.06362410574524312,0.3
01,27.3768,0.06513896540584414,0.3
01,27.5232,0.06513896540584414,0.3
01,27.6696,0.06362410574524312,0.3
01,27.816,0.06362410574524312,0.3
01,27.9624,0.062109246084642085,0.3
01,28.1088,0.06362410574524312,0.3
01,28.2552,0.06362410574524312,0.3
01,28.4016,0.06362410574524312,0.3
01,28.548,0.06135181625434158,0.3
01,28.694399999999998,0.062109246084642085,0.3
01,28.840799999999998,0.060594386424041066,0.3
01,28.987199999999998,0.060594386424041066,0.3
01,29.133599999999998,0.06135181625434158,0.3
01,29.279999999999998,0.060594386424041066,0.3
01,29.426399999999997,0.060594386424041066,0.3
01,29.572799999999997,0.05983695659374055,0.3
01,29.719199999999997,0.05983695659374055,0.3
01,29.865599999999997,0.05907952676344004,0.3
01,30.011999999999997,0.060594386424041066,0.3
01,30.158399999999997,0.05907952676344004,0.3
01,30.304799999999997,0.05907952676344004,0.3
01,30.451199999999996,0.05983695659374055,0.3
01,30.597599999999996,0.05832209693313953,0.3
01,30.743999999999996,0.057564667102839015,0.3
01,30.890399999999996,0.05832209693313953,0.3
01,31.036799999999996,0.05907952676344004,0.3
01,31.183199999999996,0.057564667102839015,0.3
01,31.329600000000003,0.057564667102839015,0.3
01,31.476000000000003,0.057564667102839015,0.3
01,31.622400000000003,0.056807237272538495,0.3
01,31.768800000000002,0.056807237272538495,0.3
01,31.915200000000002,0.056807237272538495,0.3
01,32.061600000000006,0.056807237272538495,0.3
01,32.208000000000006,0.056807237272538495,0.3
01,32.354400000000005,0.057564667102839015,0.3
01,32.500800000000005,0.05529237761193747,0.3
01,32.647200000000005,0.056807237272538495,0.3
01,32.793600000000005,0.05604980744223798,0.3
01,32.940000000000005,0.05453494778163696,0.3
01,33.086400000000005,0.05453494778163696,0.3
01,33.232800000000005,0.05453494778163696,0.3
01,33.379200000000004,0.05529237761193747,0.3
01,33.525600000000004,0.05453494778163696,0.3
01,33.672000000000004,0.05529237761193747,0.3
01,33.818400000000004,0.053777517951336444,0.3
01,33.964800000000004,0.053777517951336444,0.3
01,34.111200000000004,0.053777517951336444,0.3
01,34.257600000000004,0.053777517951336444,0.3
01,34.404,0.05226265829073541,0.3
01,34.5504,0.053777517951336444,0.3
01,34.6968,0.05226265829073541,0.3
01,34.8432,0.053777517951336444,0.3
01,34.9896,0.053777517951336444,0.3
01,35.136,0.05226265829073541,0.3
01,35.2824,0.05226265829073541,0.3
01,35.4288,0.051505228460434906,0.3
01,35.5752,0.05226265829073541,0.3
01,35.7216,0.051505228460434906,0.3
01,35.868,0.051505228460434906,0.3
01,36.0144,0.05074779863013439,0.3
01,36.1608,0.05074779863013439,0.3
01,36.3072,0.051505228460434906,0.3
01,36.4536,0.05074779863013439,0.3
01,36.6,0.04999036879983388,0.3
01,36.7464,0.05074779863013439,0.3
01,36.8928,0.05074779863013439,0.3
01,37.0392,0.04999036879983388,0.3
01,37.1856,0.04999036879983388,0.3
01,37.332,0.05074779863013439,0.3
01,37.4784,0.05074779863013439,0.3
