File Path: C:\Users\Drexel\Documents\BMES 301\2022-11-18\Lab4_G08_C 11-18-2022 1 20 19 PM\DAQ- Crosshead, … - (Timed).txt   
Test: 07
Test Run: Lab4_G08_C
Date: 11/18/2022 1:19:17 PM


Crosshead 	Load 	Time 
mm	N	sec
0.00030517577442879	4.97202491760254	0.0240000002086163
0.000762939464493684	4.98126554489136	0.034000001847744
0.00116984040232637	5.12166404724121	0.0439999997615814
0.00167846678778005	5.22639799118042	0.0540000014007092
0.00213623047784495	5.35178375244141	0.0640000030398369
0.00269571955868742	5.64112615585327	0.0740000009536743
0.00330607099385816	5.75199508666992	0.0839999988675117
0.003814697265625	6.10471725463867	0.0939999967813492
0.00442504870079574	6.19514942169189	0.104000002145767
0.00503540059071383	6.50452041625977	0.114000000059605
0.00564575202588458	6.77513885498047	0.123999997973442
0.00615437829765142	6.99641180038452	0.13400000333786
0.00676473018756951	6.98396015167236	0.143999993801117
0.00737508162274025	7.27429723739624	0.153999999165535
0.00788370834925445	7.60584497451782	0.164000004529953
0.00844319674797589	7.69941139221191	0.17399999499321
0.00905354772839928	8.02758502960205	0.184000000357628
0.00956217445491347	8.17066383361816	0.194000005722046
0.0101216628536349	8.25651741027832	0.203999996185303
0.010732014743553	8.45778274536133	0.214000001549721
0.0113423666334711	8.6206693649292	0.224000006914139
0.0118509933599853	8.84730815887451	0.233999997377396
0.0124104817587067	9.08087539672852	0.244000002741814
0.0130716962303268	9.27022361755371	0.254000008106232
0.0135803220473463	9.34251689910889	0.263999998569489
0.0141398113555624	9.58124732971191	0.273999989032745
0.0148010258271825	9.83335494995117	0.284000009298325
0.0153605142259039	9.98437690734863	0.293999999761581
0.0158691400429234	10.1665334701538	0.303999990224838
0.0164794928423362	10.274938583374	0.314000010490417
0.0171407064044615	10.5554208755493	0.324000000953674
0.017649332221481	10.6419229507446	0.333999991416931
0.0182596832019044	10.76793384552	0.34400001168251
0.0188700360013172	11.0493383407593	0.354000002145767
0.019429526219028	11.2182331085205	0.363999992609024
0.0199890127987601	11.5023374557495	0.374000012874603
0.0205993655981729	11.4602746963501	0.38400000333786
0.0212605791602982	11.6562023162842	0.393999993801117
0.0217692049773177	11.8886814117432	0.404000014066696
0.0223286951950286	12.0679006576538	0.414000004529953
0.0229899087571539	12.1973419189453	0.42399999499321
0.0236002597375773	12.3599262237549	0.433999985456467
0.0241088873735862	12.5917739868164	0.444000005722046
0.0247192383540096	12.7979278564453	0.453999996185303
0.0253804537351243	12.7487354278564	0.46399998664856
