File Path: C:\Users\Drexel\Documents\BMES 301\2022-11-09\Lab4_Group1_B 11-9-2022 11 35 53 AM\DAQ- Crosshead, … - (Timed).txt   
Test: Drexel Flexure (3-Point Bend) 133
Test Run: Lab4_Group1_B
Date: 11/9/2022 11:35:31 AM


Crosshead 	Load 	Time 
mm	N	sec
0.00259399416790984	4.79782152175903	0.0199999995529652
0.00300089527627279	4.80694055557251	0.0209999997168779
0.00345865896633768	4.82510805130005	0.0219999998807907
0.00411987321058405	4.85358381271362	0.0230000000447035
0.00483194980915869	4.8948917388916	0.0240000002086163
0.00564575202588458	4.95315027236938	0.025000000372529
0.00661214198771631	5.0329065322876	0.0260000005364418
0.00762939453125	5.13913059234619	0.0270000007003546
0.00890095998329343	5.27606868743896	0.0280000008642673
0.0101216628536349	5.44745397567749	0.028999999165535
0.0115458169602789	5.65781116485596	0.0299999993294477
0.0130208327391301	5.91157245635986	0.0309999994933605
0.0144449868457741	6.21299076080322	0.0320000015199184
0.0159200044436147	6.56518697738647	0.0329999998211861
0.0174967444763752	6.96941471099854	0.034000001847744
0.019073486328125	7.42456150054932	0.0350000001490116
0.0207010907615768	7.92695903778076	0.0359999984502792
0.0223286951950286	8.4703197479248	0.0370000004768372
0.0240071622101823	9.04734992980957	0.0379999987781048
0.0257364899880486	9.65065765380859	0.0390000008046627
0.0275166839855956	10.2724504470825	0.0399999991059303
0.0293477387458552	10.90380859375	0.0410000011324883
0.0311279291054234	11.5359287261963	0.0419999994337559
0.0329081231029704	12.1610765457153	0.0430000014603138
0.0347900386259425	12.7722511291504	0.0439999997615814
0.0367228203685954	13.361424446106	0.0450000017881393
0.0387064610549714	13.9190225601196	0.046000000089407
0.0407918269047514	14.435338973999	0.0469999983906746
0.042928058974212	14.9026069641113	0.0480000004172325
0.0451151536253747	15.3181734085083	0.0489999987185001
0.0474039734399412	15.6857938766479	0.0500000007450581
0.0498453773616347	16.0132122039795	0.0509999990463257
0.0522867849213071	16.3110656738281	0.0520000010728836
0.0547281924809795	16.5927219390869	0.0529999993741512
0.057220458984375	16.8731880187988	0.0540000014007092
0.0597635917074513	17.1679019927979	0.0549999997019768
0.0624084495939314	17.4884166717529	0.0560000017285347
0.0650533038424328	17.8425540924072	0.0570000000298023
0.0676981580909342	18.2339992523193	0.0579999983310699
0.0704447375028394	18.6627197265625	0.0590000003576279
0.073242190410383	19.1268005371094	0.0599999986588955
0.0760396360419691	19.6237983703613	0.0610000006854534
0.0789896657806821	20.1509323120117	0.061999998986721
0.0818379776319489	20.7038822174072	0.063000001013279
0.0847880000947043	21.2769985198975	0.0640000030398369
0.0877889033290558	21.8636245727539	0.0649999976158142
0.0908406582311727	22.459056854248	0.0659999996423721
0.0939432720770128	23.0611743927002	0.0670000016689301
0.0971476183622144	23.6701679229736	0.068000003695488
0.100402830867097	24.2864532470703	0.0689999982714653
0.103759768535383	24.9111175537109	0.0700000002980232
0.107116698927712	25.5464973449707	0.0710000023245811
0.110524495539721	26.1962909698486	0.0719999969005585
0.114034017315134	26.8640918731689	0.0729999989271164
0.117492672870867	27.554235458374	0.0740000009536743
0.121103919809684	28.2711658477783	0.0750000029802322
0.124715166748501	29.0174980163574	0.0759999975562096
0.128377272631042	29.794469833374	0.0769999995827675
0.132039378513582	30.6022472381592	0.0780000016093254
0.135803216835484	31.4400634765625	0.0790000036358833
0.139516196213663	32.3071250915527	0.0799999982118607
0.143381752423011	33.2031211853027	0.0810000002384186
0.147298167576082	34.1281471252441	0.0820000022649765
0.151265456224792	35.0838050842285	0.0829999968409538
0.155232744873501	36.0718383789063	0.0839999988675117
0.15935261035338	37.094108581543	0.0850000008940697
0.163421631441452	38.151050567627	0.0860000029206276
0.167592355865054	39.2403869628906	0.0869999974966049
0.171763109392487	40.3589668273926	0.0879999995231628
0.17603556625545	41.5057220458984	0.0890000015497208
0.180308023118414	42.6802673339844	0.0900000035762787
0.184682212420739	43.8837699890137	0.090999998152256
0.189107260666788	45.1173400878906	0.0920000001788139
0.193634026800282	46.3806381225586	0.0930000022053719
0.198109933990054	47.6727638244629	0.0939999967813492
0.202738447114825	48.9933280944824	0.0949999988079071
0.207366945687681	50.3422088623047	0.096000000834465
0.211995444260538	51.7211570739746	0.0970000028610229
0.21672566072084	53.1325263977051	0.0979999974370003
0.221557624172419	54.578296661377	0.0989999994635582
0.226389573072083	56.0598831176758	0.100000001490116
0.231323239859194	57.5786895751953	0.101000003516674
0.236307780141942	59.1375274658203	0.101999998092651
0.241292305872776	60.737922668457	0.103000000119209
0.246327719651163	62.3799209594727	0.104000002145767
0.251363118877634	64.0643539428711	0.104999996721745
0.256449362495914	65.7919006347656	0.105999998748302
0.261586508713663	67.5618743896484	0.10700000077486
0.266876217210665	69.3722457885742	0.108000002801418
0.27211508131586	71.2206878662109	0.108999997377396
0.277455663308501	73.104866027832	0.109999999403954
0.282796245301142	75.0233001708984	0.111000001430511
0.288238516077399	76.9745254516602	0.112000003457069
0.293680815957487	78.9577407836914	0.112999998033047
0.299123144941404	80.9733428955078	0.114000000059605
0.304768880596384	83.0205917358398	0.115000002086163
0.310363771859556	85.0990447998047	0.11599999666214
0.316060381010175	87.2087707519531	0.116999998688698
0.321807863656431	89.3477630615234	0.118000000715256
0.327657064190134	91.5129699707031	0.119000002741814
0.333506264723837	93.7024841308594	0.119999997317791
0.339406338753179	95.9153671264648	0.120999999344349
0.34530638367869	98.1517944335938	0.122000001370907
0.351308204699308	100.411918640137	0.123000003397465
0.357360841007903	102.695350646973	0.123999997973442
0.363515224307776	105.000801086426	0.125
0.369618734112009	107.326667785645	0.126000002026558
0.375874835299328	109.6728515625	0.127000004053116
0.382080092094839	112.039680480957	0.128000006079674
0.388336193282157	114.427253723145	0.128999993205071
0.394694012356922	116.835250854492	0.129999995231628
0.401153578422964	119.262855529785	0.130999997258186
0.407613115385175	121.708320617676	0.131999999284744
0.414072652347386	124.169891357422	0.133000001311302
0.420583091909066	126.646903991699	0.13400000333786
0.42724609375	129.1396484375	0.135000005364418
0.433909095590934	131.648071289063	0.136000007390976
0.44052125304006	134.172134399414	0.136999994516373
0.447336817160249	136.711166381836	0.137999996542931
0.454203283879906	139.264999389648	0.138999998569489
0.461018877103925	141.833541870117	0.140000000596046
0.467885343823582	144.415939331055	0.141000002622604
0.474802654935047	147.011032104492	0.142000004649162
0.481821683933958	149.615692138672	0.14300000667572
0.4888407420367	152.226333618164	0.143999993801117
0.496012333314866	154.840927124023	0.144999995827675
0.503133109305054	157.458969116211	0.145999997854233
0.510406505782157	160.080169677734	0.146999999880791
0.517628970555961	162.704620361328	0.148000001907349
0.525004114024341	165.331924438477	0.149000003933907
0.532328325789422	167.96110534668	0.150000005960464
0.539805099833757	170.592147827148	0.150999993085861
0.547231000382453	173.225433349609	0.151999995112419
0.554860394913703	175.861434936523	0.152999997138977
0.562438974156976	178.498626708984	0.153999999165535
0.569966621696949	181.134414672852	0.155000001192093
0.577748578507453	183.765640258789	0.156000003218651
0.585428904742002	186.387878417969	0.157000005245209
0.593210861552507	188.998321533203	0.158000007271767
0.600992876570672	191.595993041992	0.158999994397163
0.608927453868091	194.181121826172	0.159999996423721
0.61686197295785	196.75505065918	0.160999998450279
0.624847423750907	199.319076538086	0.162000000476837
0.632832816336304	201.874649047852	0.163000002503395
0.640818325337023	204.424774169922	0.164000004529953
0.648854533210397	206.972091674805	0.165000006556511
0.657043477986008	209.517929077148	0.165999993681908
0.665334053337574	212.062881469727	0.166999995708466
0.673675560392439	214.607482910156	0.167999997735024
0.682017009239644	217.153503417969	0.168999999761581
0.690358458086848	219.70393371582	0.170000001788139
0.698699965141714	222.259429931641	0.171000003814697
0.707244849763811	224.81721496582	0.172000005841255
0.715789792593569	227.373016357422	0.172999992966652
0.724436482414603	229.921539306641	0.17399999499321
0.733133987523615	232.459518432617	0.174999997019768
0.741729745641351	234.985748291016	0.175999999046326
0.75047806603834	237.499084472656	0.177000001072884
0.759226502850652	239.99853515625	0.178000003099442
0.76802569674328	242.483032226563	0.179000005125999
0.776875822339207	244.950759887695	0.180000007152557
0.78582763671875	247.40104675293	0.180999994277954
0.794779451098293	249.835311889648	0.181999996304512
0.80388382775709	252.255874633789	0.18299999833107
0.812937447335571	254.664489746094	0.184000000357628
0.822092697490007	257.063385009766	0.185000002384186
0.831197074148804	259.452117919922	0.186000004410744
0.840504944790155	261.826629638672	0.187000006437302
0.849812815431505	264.176971435547	0.187999993562698
0.859222433064133	266.490783691406	0.188999995589256
0.8686319924891	268.757934570313	0.189999997615814
0.878143298905343	270.971496582031	0.190999999642372
0.887603731825948	273.128112792969	0.19200000166893
0.897115038242191	275.230743408203	0.193000003695488
0.90677896514535	277.287994384766	0.194000005722046
0.91639201855287	279.310333251953	0.194999992847443
0.926106760744005	281.311248779297	0.195999994874001
0.935923249926418	283.305633544922	0.196999996900558
0.945739739108831	285.306427001953	0.197999998927116
0.955607101786882	287.323883056641	0.199000000953674
0.965525337960571	289.364959716797	0.200000002980232
0.975494389422238	291.433807373047	0.20100000500679
0.985565129667521	293.531677246094	0.202000007033348
0.995534239336848	295.656372070313	0.202999994158745
1.00565585307777	297.802307128906	0.203999996185303
1.01582845672965	299.963745117188	0.204999998211861
1.02600094396621	302.134948730469	0.206000000238419
1.03627529460937	304.309265136719	0.207000002264977
1.04660028591752	306.480621337891	0.208000004291534
1.056925393641	308.642913818359	0.209000006318092
1.06730137486011	310.789367675781	0.209999993443489
1.07777921948582	312.915924072266	0.210999995470047
1.08830770477653	315.020843505859	0.211999997496605
1.09888706356287	317.103271484375	0.212999999523163
1.10951741226017	319.164581298828	0.214000001549721
1.12014776095748	321.206756591797	0.215000003576279
1.13093049731106	323.232208251953	0.216000005602837
1.14171346649528	325.241912841797	0.216999992728233
1.15254719275981	327.2353515625	0.217999994754791
1.16338103543967	329.212707519531	0.218999996781349
1.1743672657758	331.175079345703	0.219999998807907
1.18525186553597	333.124084472656	0.221000000834465
1.19628908578306	335.061004638672	0.222000002861023
1.20727543253452	336.983581542969	0.223000004887581
1.21841428335756	338.878479003906	0.224000006914139
1.22955325059593	340.720977783203	0.224999994039536
1.24079384841025	342.485382080078	0.225999996066093
1.25203456263989	344.154724121094	0.226999998092651
1.26342778094113	345.723999023438	0.228000000119209
1.27477012574673	347.200439453125	0.229000002145767
1.28626497462392	348.600341796875	0.230000004172325
1.29770906642079	349.948059082031	0.231000006198883
1.30935665220022	351.273162841797	0.23199999332428
1.32095336448401	352.601989746094	0.232999995350838
1.33260095026344	353.957214355469	0.233999997377396
1.34435016661882	355.358612060547	0.234999999403954
1.35604862589389	356.819580078125	0.236000001430511
1.36784871574491	358.344787597656	0.237000003457069
1.37969967909157	359.931274414063	0.238000005483627
1.39155064243823	361.572387695313	0.238999992609024
1.40350346919149	363.259826660156	0.239999994635582
1.41545617952943	364.982971191406	0.24099999666214
1.42751063685864	366.730255126953	0.241999998688698
1.43956509418786	368.490447998047	0.243000000715256
1.45172118209302	370.252655029297	0.244000002741814
1.46392825990915	372.008972167969	0.245000004768372
1.47618621122092	373.755798339844	0.24600000679493
1.488494919613	375.489105224609	0.246999993920326
1.50085450150073	377.203155517578	0.247999995946884
1.51326495688409	378.893859863281	0.248999997973442
1.52572628576308	380.559509277344	0.25
1.53823848813772	382.198120117188	0.250999987125397
